name,h2,h3,h4,endorser,link
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Anne Healey,https://en.wikipedia.org/wiki/Anne_Healey
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Christopher Hendricks,https://en.wikipedia.org/wiki/Christopher_Hendricks
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Alma Hernandez,https://en.wikipedia.org/wiki/Alma_Hernandez
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Tatito Hernández,https://en.wikipedia.org/wiki/Tatito_Hern%C3%A1ndez
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Tennessee State Representative,https://en.wikipedia.org/wiki/Tennessee_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Delores Hogan Johnson,https://en.wikipedia.org/wiki/Delores_Hogan_Johnson
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Louisiana State Representative,https://en.wikipedia.org/wiki/Louisiana_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Carolyn Hugley,https://en.wikipedia.org/wiki/Carolyn_Hugley
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,New Hampshire State Representative,https://en.wikipedia.org/wiki/New_Hampshire_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Bruce Hunter,https://en.wikipedia.org/wiki/Bruce_Hunter_(politician)
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Mack Jackson,https://en.wikipedia.org/wiki/Mack_Jackson
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,David Jacoby,https://en.wikipedia.org/wiki/David_Jacoby
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Robert Jacquard,https://en.wikipedia.org/wiki/Robert_Jacquard
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Joseph H. Jefferson,https://en.wikipedia.org/wiki/Joseph_H._Jefferson
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Louisiana State Representative,https://en.wikipedia.org/wiki/Louisiana_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Shevrin Jones,https://en.wikipedia.org/wiki/Shevrin_Jones
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Iowa State Representative,https://en.wikipedia.org/wiki/Iowa_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Louis Kafka,https://en.wikipedia.org/wiki/Louis_Kafka
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Patrick J. Kearney,https://en.wikipedia.org/wiki/Patrick_J._Kearney
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Dar'shun Kendrick,https://en.wikipedia.org/wiki/Dar%27shun_Kendrick
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Malcolm Kenyatta,https://en.wikipedia.org/wiki/Malcolm_Kenyatta
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Ken Kerr,https://en.wikipedia.org/wiki/Ken_Kerr
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,New Hampshire State Representative,https://en.wikipedia.org/wiki/New_Hampshire_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Tracy Kraft-Tharp,https://en.wikipedia.org/wiki/Tracy_Kraft-Tharp
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Bob Kressig,https://en.wikipedia.org/wiki/Bob_Kressig
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Kathleen LaNatra,https://en.wikipedia.org/wiki/Kathleen_LaNatra
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,John J. Lawn,https://en.wikipedia.org/wiki/John_J._Lawn
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Michele Lepore-Hagan,https://en.wikipedia.org/wiki/Michele_Lepore-Hagan
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Karen Lewis Young,https://en.wikipedia.org/wiki/Karen_Lewis_Young
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Mary Lightbody,https://en.wikipedia.org/wiki/Mary_Lightbody
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Joseph Lindsey,https://en.wikipedia.org/wiki/Joseph_Lindsey
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Alfonso H. Lopez,https://en.wikipedia.org/wiki/Alfonso_H._Lopez
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Oscar Longoria,https://en.wikipedia.org/wiki/Oscar_Longoria
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Fredrick Love,https://en.wikipedia.org/wiki/Fredrick_Love
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Harold M. Love Jr.,https://en.wikipedia.org/wiki/Harold_M._Love_Jr.
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,New Hampshire State Representative,https://en.wikipedia.org/wiki/New_Hampshire_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Eddie Lucio III,https://en.wikipedia.org/wiki/Eddie_Lucio_III
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Rodney Lyons,https://en.wikipedia.org/wiki/Rodney_Lyons
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,David Mack,https://en.wikipedia.org/wiki/David_Mack_(politician)
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,C. Denise Marcelle,https://en.wikipedia.org/wiki/C._Denise_Marcelle
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Pedro Marin,https://en.wikipedia.org/wiki/Pedro_Marin_(politician)
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Christopher Markey,https://en.wikipedia.org/wiki/Christopher_Markey
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Armando Martinez,https://en.wikipedia.org/wiki/Armando_Martinez_(Texas)
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Nevada Assemblywoman,https://en.wikipedia.org/wiki/Nevada_State_Assembly
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Angel Matos García,https://en.wikipedia.org/wiki/Angel_Matos_Garc%C3%ADa
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Nicholas Mattiello,https://en.wikipedia.org/wiki/Nicholas_Mattiello
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Dewey McClain,https://en.wikipedia.org/wiki/Dewey_McClain
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Delores McQuinn,https://en.wikipedia.org/wiki/Delores_McQuinn
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Amy Mercado,https://en.wikipedia.org/wiki/Amy_Mercado
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Mary Messier,https://en.wikipedia.org/wiki/Mary_Messier
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Carl L. Mickens,https://en.wikipedia.org/wiki/Carl_L._Mickens
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Jessica Miranda,https://en.wikipedia.org/wiki/Jessica_Miranda
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Billy Mitchell,https://en.wikipedia.org/wiki/Billy_Mitchell
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,New Hampshire State Representative,https://en.wikipedia.org/wiki/New_Hampshire_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Rena Moran,https://en.wikipedia.org/wiki/Rena_Moran
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Michael Morin,https://en.wikipedia.org/wiki/Michael_Morin
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Kevin Mullin,https://en.wikipedia.org/wiki/Kevin_Mullin
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Al Muratsuchi,https://en.wikipedia.org/wiki/Al_Muratsuchi
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Kathleen Murphy,https://en.wikipedia.org/wiki/Kathleen_Murphy_(politician)
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,New Hampshire State Representative,https://en.wikipedia.org/wiki/New_Hampshire_House_of_Representatives
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,David Nangle,https://en.wikipedia.org/wiki/David_Nangle
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Dina Neal,https://en.wikipedia.org/wiki/Dina_Neal
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Victoria Neave,https://en.wikipedia.org/wiki/Victoria_Neave
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Wengay Newton,https://en.wikipedia.org/wiki/Wengay_Newton
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Amy Nielsen,https://en.wikipedia.org/wiki/Amy_Nielsen
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,William O'Brien,https://en.wikipedia.org/wiki/William_O%27Brien_(Rhode_Island_politician)
Joe Biden,State and territorial legislative officials,State and territorial representatives,Current,Patrick O'Donnell,https://en.wikipedia.org/wiki/Patrick_O%27Donnell_(California_politician)
